-46.15,0.327,76.4678899083
-40.73,0.478,31.2866108787
-28.95,0.726,8.82920110193
-31.78,0.728,5.24725274725
-35.375,0.734,0.653950953678
-45.595,0.721,-8.25242718447
-58.095,0.708,-19.604519774
-71.795,0.703,-36.5433854908
-96.865,0.709,-63.2299012694
-123.605,0.683,-91.317715959
-154.005,0.639,-115.524256651
